HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/leco-alloys-engineering/,Leco Alloys & Engineering,,+65 64485929,+65 63444975,60 Jln Kembangan S(419122),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/mechalloy-engineering-pte-ltd/,Mechalloy Engineering Pte Ltd,mechalloy@singnet.com.sg,+65  67795911,+65  67781633,194 Pandan Loop #02-08 Pantech Business Hub S(128383),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/qian-long-corp-pte-ltd/,Qian Long Corp Pte Ltd,clent4@hotmail.com,+65  62930003,+65  62911079,111D King George's Ave   S(208559),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/hyundai-welding-singapore-pte-ltd/,Hyundai Welding (Singapore) Pte Ltd,sales@hyundaiwelding.com.sg,+65  68633218,+65  68633225,Blk 8 Boon Lay Way #09-13 TradeHub 21 S(609964),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/guthrie-engineering-s-pte-ltd/,Guthrie Engineering (S) Pte Ltd,guthrie@guthrie.com.sg,+65  67462222,,6 Aljunied Ave 3   S(389932),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/hi-yew-laser-welding-services/,Hi-Yew Laser Welding Services,hiyew@sgweld.com,+65 67497418,+65 67486485,3031A Ubi Rd 3 #01-112 S(408659),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/utex-industrial-supplies-pte-ltd-tagore-lane-/,Utex Industrial Supplies Pte Ltd (Tagore Lane),,+65 64585085,+65 64588747,220 Tagore Lane #02-13 S(787600),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/wilhelm-s-e-a-pte-ltd/,Wilhelm (S.E.A.) Pte Ltd,sales@wilhelm-group.com,+65  68631676,+65  68631675,8 Tuas West St   S(637443),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/utex-industrial-supplies-pte-ltd/,Utex Industrial Supplies Pte Ltd,utexind@singnet.com.sg,+65  64830005,+65  64833097,35 Selegie Rd #10-28 Parklane Shopping Mall S(188307),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/turbine-control-parts-services/,Turbine Control & Parts Services,sales@tcps.com.sg,+65  65528651,+65  64582670,Blk 29 Sin Ming Dr #01-211/213  S(575703),,architect builder contractor guides,welding wires
http://www.thegreenbook.com/companies/nam-lee-industries-pte-ltd/,Nam Lee Industries (Pte) Ltd,,+65 62575388,+65 67588134,31 Senoko Dr S(758216),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/fupizat-trading-co/,Fupizat Trading Co,,+65  62577262,+65  67582394,Blk 101 Yishun Ave 5 #01-17  S(760101),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/kheng-yew-trading-pte-ltd/,Kheng Yew Trading Pte Ltd,khengyew@singnet.com.sg,+65  62526622,+65  62537911,234 Balestier Rd   S(329698),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/fupizat-trading-co-ys-one-/,Fupizat Trading Co (YS-ONE),,+65  67535440,+65  67537132,1 Yishun St 23 #01-01 YS-One S(768441),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/chuan-hup-huat/,Chuan Hup Huat,chuanhuphuat@gmail.com,+65  62931368,+65  62942376,Blk 803 King George's Ave #01-210/212  S(200803),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/bes-gro-enterprise-pte-ltd/,Bes-Gro Enterprise Pte Ltd,besgro@singnet.com.sg,+65  67957343,+65  67958534,48 Toh Guan Rd East #01-114 Enterprise Hub S(608586),,architect builder contractor guides,wheelbarrows
http://www.thegreenbook.com/companies/komatsu-asia-pacific-pte-ltd/,Komatsu Asia & Pacific Pte Ltd,,+65 68612033,+65 68617716,1 Gul Ave S(629648),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/keng-hin-manufacturing-pte-ltd/,Keng Hin Manufacturing Pte Ltd,khepl@hotmail.com,+65  67585828,+65  67589972,16 Woodlands Wlk   S(738393),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/hardaya-equipment-pte-ltd/,Hardaya Equipment (Pte) Ltd,,+65  62654933,+65  62643120,2C Jln Pesawat   S(619359),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/hitachi-construction-machinery-asia-and-pacific-pte-ltd/,Hitachi Construction Machinery Asia and Pacific Pte. Ltd,sgp-general@hitachi-kenki.com,+65  62652377,+65  62641782,2 Pioneer Wlk   S(627856),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/ina-heavy-machinery-equipment-pte-ltd/,Ina Heavy Machinery & Equipment Pte Ltd,inamachinery@ina.com.sg,+65  68623887,+65  68621963,2 Tuas Ave 9   S(639169),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/ben-equipment-services-pte-ltd/,Ben Equipment Services Pte Ltd,,+65  63683998,,Blk 5047 Ang Mo Kio Ind Pk 2 #01-593  S(569550),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/asiagroup-leasing-pte-ltd/,Asiagroup Leasing Pte Ltd,agm@asiacranes.com,+65  65652288,+65  65651313,3 Pioneer Pl   S(627804),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/wealco-equipment/,Wealco Equipment,gary.tan@wbl.com.sg,+65  64169730,+65  62658681,33 Tuas View Wlk 2   S(637561),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/vp88-pte-ltd/,VP88 Pte Ltd,victor@vp88pl.com,+65  97580035,+65  64845739,114 Cactus Rd   S(809634),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/united-engineers-s-pte-ltd/,United Engineers (S) Pte Ltd,david@quotemarks.sg,+65  68188788,+65  68188787,12 Ang Mo Kio St 64 #03-15 Motorola Innovation Centre S(569088),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/super-machinery-co/,Super Machinery Co,,+65 62699980,+65 62699980,3 Sg Kadut Ave S(729640),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/tat-hong-heavyequipment-pte-ltd/,Tat Hong Heavyequipment Pte Ltd,thhe@tathong.com.sg,+65  62690022,+65  63671917,18 Sg Kadut Ave S(729489),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/sunnforest-enterprises/,SunnForest Enterprises,info@sunnforest.com,+65  61000528,+65  67258109,Blk 735 Pasir Ris St 72 #01-328 Pasir Ris West Plaza S(510735),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/smc-machinery-pte-ltd/,SMC Machinery Pte Ltd,smc_mach@pacific.net.sg,+65 62699989,+65 62699980,3 Sg Kadut Ave S(729640),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/new-town-engineering-pte-ltd-woodlands-road-/,New Town Engineering Pte Ltd ( woodlands Road ),,+65  63692486,,387c woodlands rd   S(677949),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/new-town-engineering-pte-ltd/,New Town Engineering Pte Ltd,enquiry@newtown.com.sg,+65 63692486,+65 63692487,30 Marsiling Ind Est Rd 5 #05-06B5 Widefield Ind Bldg S(739211),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/sia-yeo-heavy-equipment-pte-ltd/,Sia & Yeo Heavy Equipment Pte Ltd,siayeo@singnet.com.sg,+65  68636109,+65  68636096,38 Pioneer Sec 2   S(628406),,architect builder contractor guides,wheel loaders
http://www.thegreenbook.com/companies/chee-cheong-trading-pte-ltd/,Chee Cheong Trading Pte Ltd,cheecheongtrading@yahoo.com,+65  62988154,+65  62920133,206 Rangoon Rd Hong Bldg S(218452),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/cgt-technology-pte-ltd/,CGT Technology Pte Ltd,sales@cgttech.com,+65 63569239,+65 63569240,Blk 808 French Rd #01-169 Kitchener Complex S(200808),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/castor-wheel-s-pte-ltd/,Castor & Wheel (S) Pte Ltd,singapore@castorwheel.com,+65  67456944,+65  67456945,29 Kaki Bt Pl Eunos Techpark S(416207),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/binal-international-pte-ltd/,Binal International Pte Ltd,sales@binal.com.sg,+65  62815770,+65  62813367,10 Up Aljunied Link #04-06 Johnson Controls Building S(367904),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/castor-roller-ksw-singapore-pte-ltd/,Castor & Roller KSW (Singapore) Pte Ltd,kelvin@castorroller.com,+65  62815845,+65  63124196,Blk 1 Defu Lane 10 #01-545  S(539182),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/aws-bloss-marketing/,AWS Bloss Marketing,sales@awsbloss.com,+65  62982098,+65  65551193,80 Playfair Rd #02-04 Kapo Fty Bldg S(367998),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/beng-yew-engineering-pte-ltd/,Beng Yew Engineering Pte Ltd,,+65  63371061,+65  63373567,66 Niven Rd   S(228415),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/avm-diesel-f-e-pte-ltd/,AVM Diesel (F.E.) Pte Ltd,sales@avmdiesel.com,+65  68636933,+65  68636900,Blk 27 Tuas Ave 13 #01-23  S(638993),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/inply-industrial-supplier-pte-ltd/,Inply Industrial Supplier Pte Ltd,sales@inply.com,+65  62990082,+65  62993989,16 Penhas Rd S(208180),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/evermove-engineering-general-supplies-pte-ltd/,Evermove Engineering & General Supplies Pte Ltd,sales@evermove.com.sg,+65  67442505,+65  67463979,61 Kaki Bukit Ave 1 #02-23/#04-10 Shun Li Ind Pk S(417943),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/forward-solution-engineering-pte-ltd/,Forward Solution Engineering Pte Ltd,sales@forward9.com,+65  67104566,+65  67104565,5 Soon Lee St #04-55 Pioneer Point S(627607),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/aflex-wheeltronics-pte-ltd/,Aflex Wheeltronics Pte Ltd,sales@aflexwn.com,+65  63975218,+65  63975217,7 gambas cres #05-25 ark@gambas S(757087),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/lantec-logistic-supply-pte-ltd/,Lantec Logistic Supply Pte Ltd,sales@lanteclogistic.com.sg,+65  67923336,+65  67916836,2C  jln pesawat  S(619359),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/lantec-logistic/,Lantec Logistic,,+65 63245701,+65 68638165,10 Anson Rd #03-09 International Plaza S(079903),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/innova-shanghai-co-ltd/,"Innova Shanghai Co., Ltd",info@innovashanghai.com,+86 21 63093998,+86 21 63077208,"289 Wu Jin Road Hai Tai Times Tower 10 Flr, Room 1022, Shanghai  Hong Kong",,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/chong-brother-hardware-supply-teck-whye-lane-/,Chong Brother Hardware Supply (Teck Whye Lane),sales@hardwarecity.com.sg,+65  67608545,+65  67661322,Blk 143 Teck Whye Lane #01-231 S(680143),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/essentra-pte-ltd/,Essentra Pte Ltd,sales@essentracomponents.com.sg,+65  68413266,+65  68415481,36 Robinson Rd #17-00 City Hse S(068877),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/edmy-corporation-s-pte-ltd/,Edmy Corporation (S) Pte Ltd,sales@edmycorp.com,+65  64560333,+65  64590276,Blk 3 Toa Payoh Ind Pk #01-1373  S(319055),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/yangzhou-international-s-pte-ltd/,Yangzhou International (S) Pte Ltd,ywdavid@vip.163.com,+65 62976787,+65 62976737,Blk 808 French Rd #01-169 Kitchener Complex S(200808),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/trikoo-trading-co-pte-ltd/,Trikoo Trading Co Pte Ltd,trikoo@singnet.com.sg,+65  67472774,+65  67472774,55 Woodlands Ind Pk E2   S(757474),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/sh-construction-building-materials-supplier-pte-ltd/,SH Construction & Building Materials Supplier Pte Ltd,shconstruction3@gmail.com,+65  63653118,+65  63688757,2 Sg Kadut Ave   S(729639),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/taimaru-hardware-enterprise-pte-ltd/,Taimaru Hardware Enterprise Pte Ltd,sales@taimaru.sg,+65  62611350,+65  62611360,Blk 399 Yung Sheng Rd #01-34 Taman Jurong Shopping Centre S(610399),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/mcquay-international-pte-ltd/,Mcquay International Pte Ltd,enquiry@mcquaysin.com.sg,+65  67440988,+65  68413893,"35 Tannery Rd #04-04 Tannery Blk, Ruby Ind Complex S(347740)",,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/lantec-logistic-supply-pte-ltd-tuas-dr-/,Lantec Logistic Supply Pte Ltd (Tuas Dr),calvinkoh@lanteclogistic.com.sg,+65  67923336,+65  67916836,2C Jln Pesawat   S(619359),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/rapid-transmission-pte-ltd/,Rapid Transmission Pte Ltd,rapidind@singnet.com.sg,+65  62663090,+65  62667606,61 Joo Koon Circle S(629074),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/prestech-industrial-automation-pte-ltd/,Prestech Industrial Automation Pte Ltd,sales@prestech.com.sg,+65  67433880,+65  68461928,50 Ubi Ave 3 #04-10 Frontier S(408866),,architect builder contractor guides,wheels castor
http://www.thegreenbook.com/companies/durasiv-far-east-pte-ltd/,Durasiv Far East Pte Ltd,sales@durasiv.com.sg,+65  67411110,+65  67413882,8 Kaki Bt Rd 2 #03-13/14 Ruby Warehouse Complex S(417841),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/dmx-products-pte-ltd/,DMX Products Pte Ltd,sales@dmxproducts.com,+65  63561316,+65  63563058,Blk 998 Toa Payoh Nth #06-21/22  S(318993),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/chong-wei-international-pte-ltd/,Chong Wei International Pte Ltd,largesin@singnet.com.sg,+65  63963939,+65  63963131,Blk 1015 Geylang East Ave 3 #03-103 S(389730),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/diaprez-tools/,Diaprez Tools,,+65 62892998,+65 62890822,Blk 203 Hougang St 21 #03-53 S(530203),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/carmet-tools-products/,Carmet Tools & Products,carmet.tools@pacific.net.sg,+65  67463312,+65  67479232,50 Ubi Ave 3 #03-01 Frontier S(408866),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/ban-soon-hardware-hydraulic-supply/,Ban Soon Hardware & Hydraulic Supply,sales@bansoonhardware.com.sg,+65  67457757,+65  67455360,27 Ubi Rd 4 #01-03/05 MSL Bldg S(408618),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/techpro-machine-tools-pte-ltd/,Techpro Machine Tools Pte Ltd,enquiry@techpro.com.sg,+65  65676677,+65  65662778,Blk 2021 Bt Batok St 23 #02-190 Bt Batok Ind Pk A S(659526),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/wasaw-trading/,Wasaw Trading,info@wasaw.sg,+65  67551021,+65  67550734,20 Woodlands Link #08-40 Woodlands East Ind Est S(738733),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/southern-grace-hardware-pte-ltd/,Southern Grace Hardware Pte Ltd,sghmn@singnet.com.sg,+65  62500533,+65  62533564,51 Kim Keat Rd #04-01 Mun Hean Ind Bldg S(328821),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/wheeler-industrial-supplies/,Wheeler Industrial Supplies,wheeler@singnet.com.sg,+65  67429220,+65  67429216,621 Aljunied Rd #04-11 Lipo Bldg S(389834),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/soon-hong-seng-pte-ltd/,Soon Hong Seng Pte Ltd,enquiry@soonhongseng.com,+65 67601333,+65 67604352,51 Toh Guan Rd East Soon Hong Seng Bldg S(608602),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/munger-machine-tool-pte-ltd/,Munger Machine Tool Pte Ltd,sales@mungermachinetool.com,+65  67646388,+65  67643318,63 Hillview Ave #01-04 Lam Soon Ind Bldg S(669569),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/leong-bee-soo-bee-trading-pte-ltd/,Leong Bee & Soo Bee Trading Pte Ltd,sales@dmelbsb.com.sg,+65  62640811,+65  62659497,32 Kian Teck Dr   S(628849),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/jep-industrades-pte-ltd/,Jep Industrades Pte Ltd,jepsales@singnet.com.sg,+65  62412522,+65  62412131,3018 Bedok Nth St 5 #02-42 Eastlink S(486132),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/kinik-industries-pte-ltd/,Kinik Industries Pte Ltd,lianhockptkoh@singnet.com.sg,+65  62989068,+65  62989682,548 Serangoon Rd   S(218170),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/hi-tech-pacific-pte-ltd/,Hi-Tech Pacific Pte Ltd,general@hitechpac.com.sg,+65  65691121,+65  65693801,Blk 2022 Bt Batok St 23 #03-134  S(659527),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/glory-machinery-trading-co/,Glory Machinery Trading Co,jh_gmt@hotmail.com,+65  62507221,+65  62534925,Blk 1003 Toa Payoh Ind Pk #01-1503  S(319075),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/fb-marketing-impex-pte-ltd/,FB Marketing Impex Pte Ltd,,+65  67465354,+65  67464703,Blk 3005 Ubi Ave 3 #01-88  S(408861),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/inmac-singapore-pte-ltd/,Inmac Singapore Pte Ltd,terence.pio@inmac.com.sg,+65  66341033,+65  66341022,33 Ubi Ave 3 #07-63 Vertex S(408868),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/tritools-machinery-pte-ltd/,Tritools & Machinery Pte Ltd,tritools@tritools.com.sg,+65  62423232,+65  68428227,61 Kaki Bt Ave 1 #04-32 Shun Li Ind Pk S(417943),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/swords-trading-pte-ltd-kranji-road-/,Swords Trading Pte Ltd (Kranji Road),,+65  62564932,,205 Kranji Rd   S(739482),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/tradport-marketing-pte-ltd/,Tradport Marketing Pte Ltd,tradport@singnet.com.sg,+65 62911280,+65 62911663,200 Jln Sultan #03-03 Textile Centre S(199018),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/soon-chuan-ann-co/,Soon Chuan Ann Co,,+65  67458828,+65  67484438,Blk 3014 Ubi Rd 1 #01-01  S(408702),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/saw-specialist-machinery-pte-ltd/,Saw Specialist & Machinery Pte Ltd,,+65 63676666,+65 63675555,10 Jln Lam Huat,,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/swords-trading-pte-ltd/,Swords Trading Pte Ltd,sales@swords.com.sg,+65  62500117,+65  62564932,Blk 1004 Lor 8 Toa Payoh #07-1495 Toa Payoh Ind Pk S(319076),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/penta-ventura-resources-pte-ltd/,Penta-Ventura Resources Pte Ltd,,+65 62973922,+65 62973955,6001 Beach Rd #08-03 Golden Mile Tower S(199589),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/ntp-technology-pte-ltd/,NTP Technology Pte Ltd,business@ntp.com.sg,+65  67469900,+65  68414338,3032A Ubi Rd 3 #01-129  S(408660),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/speedfam-co-ltd/,Speedfam Co Ltd,enquiry@speedfam.com.sg,+65  65617997,+65  65559201,203 Woodlands Ave 9 #05-41B IMM Bldg S(738956),,architect builder contractor guides,wheels diamond
http://www.thegreenbook.com/companies/assurich-industries-pte-ltd/,Assurich Industries Pte Ltd,sales@assurich.com,+65  64591069,+65  64571053,76 Tagore Lane S(787499),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/allison-machine-tool-blk-50-/,Allison Machine Tool (Blk 50),amt@allison.com.sg,+65  66654466,+65  65154096,50 Bt Batok St 23 #03-24 Midview Bldg S(659578),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/panzer-technology-partners-pte-ltd/,Panzer Technology Partners Pte Ltd,tingwk@ptp-tech.com,+65  62657343,+65  62657269,7 Gambas Cres #03-05 ARK@Gambas S(757087),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/f-t-w-supply-trading-pte-ltd/,F.T.W. Supply & Trading Pte Ltd,sales_ftw@hotmail.sg,+65 65156135,+65 65156134,6 Jln Pesawat S(619364),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/express-tools-pte-ltd/,Express Tools Pte Ltd,exptools@singnet.com.sg,+65  67412198,+65  67413972,285 Kaki Bt Ave 1  Shun Li Ind Pk S(416077),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/blastwell-pte-ltd/,Blastwell Pte Ltd,bwsin@singnet.com.sg,+65  62654200,+65  62643164,4 Wan Lee Rd S(627936),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/lian-hock-hardware-industries-pte-ltd/,Lian Hock Hardware Industries Pte Ltd,,+65  62682115,+65  62682133,5 Tuas Link 1   S(638585),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/lian-hock-hardware-industries-pte-ltd-serangoon-/,Lian Hock Hardware Industries Pte Ltd (Serangoon),lianhock@singnet.com.sg,+65  62943702,+65  62922022,560 Serangoon Rd   S(218177),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/locator-machine-tools-pte-ltd/,Locator Machine Tools Pte Ltd,locator@singnet.com.sg,+65 64812288,+65 64814269,3 Ang Mo Kio Ind Pk 2A #07-14 AMK Tech 1 S(568050),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/sinmatai-trading-service/,Sinmatai Trading & Service,,+65  93878325,+65  63167957,48 Toh Guan Rd East #09-100 Enterprise Hub S(608586),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/thye-hong-builders-shop-pte-ltd/,Thye Hong Builders Shop Pte Ltd,buildersshop@thyehong.com.sg,+65  68588668,+65  68586776,27 Playfair Rd S(367991),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/sim-lee-huat-pte-ltd/,Sim Lee Huat (Pte) Ltd,simleeh@singnet.com.sg,+65  62699055,+65  63685608,9 Sg Kadut St 5   S(728956),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/shiki-machinery-enterprises/,Shiki Machinery Enterprises,namsing@singnet.com.sg,+65 62917059,+65 67457163,Blk 3015 Ubi Rd 1 #04-214/216 S(408704),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/wah-lei-industrial-supply-co-pte-ltd/,Wah Lei Industrial Supply Co Pte Ltd,wahlei@singnet.com.sg,+65  62650033,+65  62655369,1 Soon Lee St #01-39/40 Pioneer Centre S(627605),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/tuff-industries-s-pte-ltd/,Tuff Industries (S) Pte Ltd,enquiries@tuff.com.sg,+65 67428890,+65 67428870,1 Ubi View #01-10 Focus One S(408555),,architect builder contractor guides,wheels grinding lapping
http://www.thegreenbook.com/companies/skf-asia-pacific-pte-ltd/,SKF Asia Pacific Pte Ltd,,+65  68767777,+65  68767707,1 Changi Sth Lane Level 2M  S(486070),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/timken-singapore-pte-ltd/,Timken Singapore Pte Ltd,enquiry.asean@timken.com,+65  65320900,+65  65320922,51 Changi Business Pk Central 2 #08-06/07 The Signature Bldg S(486066),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/sls-bearings-s-pte-ltd/,SLS Bearings (S) Pte Ltd,enquiry@slsbearings.com.sg,+65  65150515,+65  62546308,5 Tuas South  Street 15 S(636907),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/koyo-singapore-bearing-pte-ltd/,Koyo Singapore Bearing (Pte) Ltd,,+65  62742200,+65  68621623,27 Penjuru Lane #09-01  S(609195),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/ntn-bearing-singapore-pte-ltd/,NTN Bearing Singapore (Pte) Ltd,yp.chia@ntn.com.sg,+65  64698066,+65  64695400,9 Clementi Loop   S(129812),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/kian-ho-bearings-ltd-jurong-port-road-/,Kian Ho Bearings Ltd (Jurong Port Road),cindyteo@kianho.com.sg,+65  62683410,+65  62663367,27A Jurong Port Rd #01-42  S(619101),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/kian-ho-bearings-ltd-jln-besar-/,Kian Ho Bearings Ltd (Jln Besar),meeteng@yahoo.com.sg,+65  62985866,+65  62947755,206 Jln Besar   S(208892),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/kian-ho-bearings-ltd/,Kian Ho Bearings Ltd,admin@kianho.com.sg,+65  62859852,+65  62141786,5 Changi Sth St 3   S(486117),,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/schaeffler-singapore-pte-ltd/,Schaeffler (Singapore) Pte Ltd,marketing_sg@schaeffler.com,+65  65408600,+65  65408668,"151 Lor Chuan #06-01 New Tech Pk, Lobby A S(556741)",,architect builder contractor guides,wide inner ring ball bearings
http://www.thegreenbook.com/companies/supersteam-asia-pacific-pte-ltd/,Supersteam Asia Pacific Pte Ltd,info@supersteam.com.sg,+65  65954333,+65  67452440,Blk 3013 Bedok Ind Pk E #04-2128  S(489979),,architect builder contractor guides,window cleaning equipment
http://www.thegreenbook.com/companies/klenco-s-pte-ltd/,Klenco (S) Pte Ltd,sales@klenco-asia.com,+65  68623388,+65  68617575,18 Gul Cres S(629527),,architect builder contractor guides,window cleaning equipment
http://www.thegreenbook.com/companies/cleantools-s-pte-ltd/,Cleantools (S) Pte Ltd,sales@cleantools.com,+65  67444777,+65  67450261,5 Kaki Bt Rd 2 #02-16 City Warehouse S(417839),,architect builder contractor guides,window cleaning equipment
http://www.thegreenbook.com/companies/sb-cleaning-services/,SB Cleaning Services,,+65 64459326,,Blk 139 Bedok Nth Ave 3 #13-198 S(460139),,architect builder contractor guides,window cleaning service
http://www.thegreenbook.com/companies/ramky-international-s-pte-ltd/,Ramky International (S) Pte Ltd,contactus@ramky.com.sg,+65  68765400,+65  68765489,16 Jln Kilang #02-01  S(159416),,architect builder contractor guides,window cleaning service
http://www.thegreenbook.com/companies/kyowa-security-guard-general-services-pte-ltd/,Kyowa Security Guard & General Services Pte Ltd,k-team@kyowasecurity.com.sg,+65  67413368,+65  67417828,1 Tannery Rd #04-02/03 One Tannery Bldg S(347719),,architect builder contractor guides,window cleaning service
